Id,MSSubClass,MSZoning,LotArea,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrType,MasVnrArea,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SaleCondition,SaleStatus
881,20,RL,7024,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,None,0,1090,0,0,1090,1,0,1,1,2,1,Attchd,2005,Fin,2,450,Normal,SoldSlow
882,50,RL,13758,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,BrkFace,117,1187,530,0,1717,0,0,2,1,3,1,Attchd,1990,RFn,2,400,Normal,SoldFast
883,60,RL,9636,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,None,0,808,785,0,1593,0,0,2,1,3,1,BuiltIn,1993,RFn,2,389,Normal,SoldFast
884,75,RL,6204,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,None,0,954,795,481,2230,1,0,1,0,5,1,Detchd,1997,Unf,1,440,Normal,SoldSlow
885,20,RL,7150,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,BrkFace,60,892,0,0,892,0,0,1,0,3,1,Attchd,1967,RFn,1,288,Normal,SoldSlow
886,120,FV,5119,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,BrkFace,60,1709,0,0,1709,1,0,2,0,2,1,Attchd,1999,Fin,2,506,Abnorml,SoldFast
887,90,RL,8393,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,BrkFace,122,1712,0,0,1712,0,0,2,0,4,2,Attchd,2005,Fin,2,588,Family,SoldSlow
888,50,RL,16466,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,None,0,872,521,0,1393,0,0,1,1,3,1,Attchd,1955,Unf,1,300,Normal,SoldFast
889,20,RL,15865,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,None,0,2217,0,0,2217,1,0,2,0,4,1,Attchd,1970,Unf,2,621,Normal,SoldFast
890,20,RL,12160,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,BrkFace,90,1505,0,0,1505,1,0,1,0,2,1,Attchd,1953,RFn,2,505,Normal,SoldFast
891,50,RL,8064,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,None,0,672,252,0,924,0,0,1,0,3,1,Detchd,2003,Unf,2,576,Normal,SoldSlow
892,60,RL,11184,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,BrkFace,92,918,765,0,1683,0,0,2,1,3,1,Attchd,1978,RFn,2,440,Normal,SoldFast
893,20,RL,8414,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,None,0,1068,0,0,1068,0,1,1,0,3,1,Attchd,1963,RFn,1,264,Normal,SoldFast
894,20,RL,13284,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,None,0,1383,0,0,1383,1,0,1,0,3,1,Attchd,1954,Unf,1,354,Normal,SoldSlow
895,90,RL,7018,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,None,0,1535,0,0,1535,0,0,2,0,4,2,Attchd,1979,Unf,2,400,Alloca,SoldSlow
896,60,RL,7056,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,BrkFace,415,983,813,0,1796,1,0,1,1,4,1,Attchd,1963,RFn,2,483,Normal,SoldFast
897,30,RM,8765,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,None,0,951,0,0,951,0,0,1,0,2,1,Detchd,1936,Unf,1,327,Abnorml,SoldSlow
898,90,RL,7018,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,None,0,1120,1120,0,2240,0,0,2,0,6,2,Detchd,1979,Unf,2,528,Alloca,SoldSlow
899,20,RL,12919,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,Stone,760,2364,0,0,2364,1,0,2,1,2,1,Attchd,2009,Fin,3,820,Partial,SoldFast
900,20,RL,6993,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,None,0,1236,0,0,1236,0,0,1,0,3,1,Attchd,1961,Unf,1,288,Normal,SoldSlow
901,20,RL,7340,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,None,0,858,0,0,858,0,0,1,0,2,1,Detchd,1979,Unf,1,684,Normal,SoldSlow
902,20,RL,8712,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,None,0,1306,0,0,1306,1,0,1,0,2,1,Detchd,1968,Unf,1,756,Normal,SoldSlow
903,60,RL,7875,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,None,0,807,702,0,1509,0,0,2,1,3,1,Attchd,2003,Fin,2,393,Normal,SoldFast
904,20,RL,14859,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,BrkFace,27,1670,0,0,1670,0,0,2,0,3,1,Attchd,2006,RFn,3,690,Partial,SoldFast
905,20,RL,6173,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,BrkFace,75,902,0,0,902,0,0,1,0,3,1,Attchd,1967,Unf,1,288,Normal,SoldSlow
906,20,RL,9920,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,Stone,110,1063,0,0,1063,1,0,1,0,3,1,Attchd,1954,RFn,1,280,Normal,SoldSlow
907,20,RL,13501,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,Stone,208,1636,0,0,1636,1,0,2,0,3,1,Attchd,2006,RFn,3,865,Normal,SoldFast
908,50,RL,11500,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,None,0,1020,1037,0,2057,0,0,1,1,3,1,Attchd,1936,Fin,1,180,Normal,SoldFast
909,20,RL,8885,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,None,0,902,0,0,902,1,0,1,0,2,1,Attchd,1983,Unf,2,484,Normal,SoldSlow
910,60,RL,12589,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,None,0,742,742,0,1484,0,0,2,1,3,1,Attchd,2005,Fin,2,390,Normal,SoldFast
911,90,RL,11600,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,BrkFace,361,1105,1169,0,2274,0,0,2,0,5,2,Detchd,1960,Unf,2,480,Normal,SoldSlow
912,20,RL,9286,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,None,0,1268,0,0,1268,0,0,1,1,3,1,Detchd,1978,Unf,1,252,Normal,SoldSlow
913,30,RM,6120,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,None,0,1015,0,0,1015,0,0,1,0,3,1,Detchd,1925,Unf,1,450,Abnorml,SoldSlow
914,90,RH,6270,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,None,0,1001,1001,0,2002,0,0,2,0,4,2,2Types,1949,Unf,3,871,Normal,SoldSlow
915,160,FV,3000,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,Stone,76,612,612,0,1224,0,0,2,1,2,1,Detchd,2009,RFn,2,528,Partial,SoldSlow
916,160,RM,2001,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,BrkFace,80,546,546,0,1092,0,0,1,1,3,1,Attchd,1970,Unf,1,286,Normal,SoldSlow
917,20,C (all),9000,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,None,0,480,0,0,480,1,0,0,0,1,1,Detchd,1958,Unf,1,308,Abnorml,NotSold
918,20,RL,17140,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,None,0,1229,0,0,1229,0,0,1,0,3,1,Attchd,1956,RFn,1,284,Normal,SoldSlow
919,60,RL,13125,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,None,0,912,1215,0,2127,1,0,2,1,4,1,Attchd,1991,RFn,3,833,Normal,SoldFast
920,20,RL,11029,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,None,0,1414,0,0,1414,1,0,1,0,3,1,Attchd,1990,Unf,2,601,Normal,SoldFast
921,60,RL,8462,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,BrkFace,105,936,785,0,1721,0,1,2,1,3,1,Attchd,1994,RFn,2,471,Normal,SoldFast
922,90,RL,8777,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,None,0,1272,928,0,2200,2,0,2,2,4,2,NA,NA,NA,0,0,Normal,SoldSlow
923,20,RL,10237,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,None,0,1316,0,0,1316,0,0,2,0,3,1,Attchd,2005,Fin,2,397,Partial,SoldFast
924,120,RL,8012,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,None,0,1617,0,0,1617,1,0,2,0,2,1,Attchd,1993,RFn,2,533,Normal,SoldFast
925,20,RL,10240,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,BrkFace,157,1686,0,0,1686,1,0,2,0,3,1,Attchd,1980,Unf,2,612,Normal,SoldFast
926,20,RL,15611,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,None,0,1126,0,0,1126,0,1,2,0,3,1,Attchd,1977,RFn,2,540,Abnorml,SoldSlow
927,60,RL,11999,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,BrkFace,340,1234,1140,0,2374,0,0,2,1,4,1,BuiltIn,2003,Fin,3,656,Normal,SoldFast
928,60,RL,9900,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,BrkFace,342,1098,880,0,1978,0,0,2,1,4,1,Attchd,1968,RFn,2,486,Normal,SoldFast
929,20,RL,11838,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,None,0,1788,0,0,1788,0,0,2,0,3,1,Attchd,2001,RFn,2,522,Normal,SoldFast
930,60,RL,13006,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,BrkFace,285,993,1243,0,2236,0,0,2,1,4,1,BuiltIn,1997,Fin,2,642,Normal,SoldFast
931,20,RL,8925,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,None,0,1466,0,0,1466,0,0,2,0,3,1,Attchd,2007,Fin,3,610,Normal,SoldFast
932,20,RL,9100,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,None,0,925,0,0,925,0,1,1,0,2,1,Detchd,1965,Unf,1,429,Normal,SoldSlow
933,20,RL,11670,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,Stone,302,1905,0,0,1905,0,0,2,0,3,1,Attchd,2006,Fin,3,788,Normal,SoldFast
934,20,RL,8487,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,BrkFace,210,1500,0,0,1500,0,0,2,0,3,1,Attchd,2004,RFn,2,570,Normal,SoldFast
935,20,RL,27650,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,None,0,2069,0,0,2069,1,0,2,0,4,1,Attchd,1960,RFn,2,505,Normal,SoldFast
936,30,RL,5825,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,BrkFace,108,747,0,0,747,0,0,1,0,1,1,Detchd,1953,Unf,2,528,Normal,SoldSlow
937,20,RL,10083,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,NA,NA,1200,0,0,1200,1,0,2,0,2,1,Attchd,2003,RFn,2,555,Normal,SoldFast
938,60,RL,9675,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,None,0,1113,858,0,1971,0,0,2,1,3,1,Attchd,2005,RFn,2,689,Normal,SoldFast
939,60,RL,8760,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,None,0,1391,571,0,1962,0,0,2,1,3,1,Attchd,2006,RFn,3,868,Partial,SoldFast
940,70,RL,24090,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,None,0,1207,1196,0,2403,0,0,2,0,4,1,Attchd,1940,Unf,1,349,Normal,SoldSlow
941,90,RL,12640,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,None,0,1728,0,0,1728,0,0,2,0,4,2,Attchd,1976,Unf,2,574,Normal,SoldSlow
942,60,RL,8755,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,BrkFace,298,1022,1038,0,2060,1,0,2,1,3,1,BuiltIn,1999,RFn,2,390,Normal,SoldFast
943,90,RL,7711,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,None,0,1440,0,0,1440,2,0,2,0,4,2,NA,NA,NA,0,0,Abnorml,SoldSlow
944,90,RL,25000,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,None,0,1632,0,0,1632,0,0,2,0,4,2,Attchd,1967,Unf,2,576,Normal,SoldSlow
945,20,RL,14375,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,BrkFace,541,1344,0,0,1344,0,1,1,0,3,1,Basment,1958,RFn,2,525,Abnorml,SoldFast
946,50,RM,8820,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,None,0,1188,561,120,1869,0,0,1,0,2,1,Detchd,1963,Unf,2,456,Normal,SoldSlow
947,80,RL,8163,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,Gable,BrkFace,128,1144,0,0,1144,1,0,1,0,3,1,Attchd,1959,RFn,1,796,Normal,SoldSlow
948,20,RL,14536,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,BrkFace,236,1629,0,0,1629,1,0,2,0,3,1,Attchd,2002,Fin,3,808,Normal,SoldFast
949,60,RL,14006,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,BrkFace,144,936,840,0,1776,0,0,2,1,3,1,Attchd,2002,RFn,2,474,Normal,SoldFast
950,20,RL,9360,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,None,0,1381,0,0,1381,1,0,1,1,3,1,Attchd,1972,RFn,2,676,Normal,SoldFast
951,20,RL,7200,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,None,0,864,0,0,864,1,0,1,0,3,1,Detchd,1980,RFn,2,720,Normal,SoldSlow
952,20,RH,7800,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,None,0,965,0,0,965,1,0,1,0,3,1,Detchd,1979,Unf,1,300,Abnorml,SoldSlow
953,85,RL,7200,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,None,0,768,0,0,768,0,1,1,0,2,1,Detchd,1974,Fin,1,396,Normal,SoldSlow
954,60,RL,11075,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,BrkFace,232,1168,800,0,1968,0,1,2,1,4,1,Attchd,1969,RFn,2,530,Normal,SoldSlow
955,90,RL,9400,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,BrkFace,250,980,0,0,980,0,2,2,0,4,0,NA,NA,NA,0,0,AdjLand,SoldSlow
956,90,RH,7136,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,Gable,BrkFace,423,979,979,0,1958,0,0,2,0,4,2,Attchd,1946,Unf,2,492,Normal,SoldSlow
957,160,RM,1300,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,None,0,561,668,0,1229,0,0,1,1,2,1,Attchd,1980,Fin,2,462,Normal,SoldFast
958,20,RL,7420,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,None,0,1057,0,0,1057,0,0,1,0,3,1,Detchd,1977,Fin,2,576,Normal,SoldSlow
959,20,RL,8450,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,None,0,1337,0,0,1337,1,0,2,0,3,1,Attchd,2003,RFn,2,531,Normal,SoldFast
960,160,FV,2572,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Hip,None,0,696,720,0,1416,1,0,2,1,3,1,Detchd,1999,Unf,2,484,Normal,SoldFast
961,20,RL,7207,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958,2008,Gable,None,0,858,0,0,858,1,0,1,0,2,1,NA,NA,NA,0,0,Normal,SoldSlow
962,60,RL,12227,NWAmes,PosN,Norm,1Fam,2Story,6,7,1977,1995,Gable,BrkFace,424,1542,1330,0,2872,1,0,2,1,4,1,Attchd,1977,Fin,2,619,Normal,SoldSlow
963,160,RL,2308,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,Gable,None,0,804,744,0,1548,1,0,2,1,3,1,Detchd,1976,Unf,2,440,Normal,SoldFast
964,20,RL,11923,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,Gable,None,0,1800,0,0,1800,0,0,2,0,2,1,Attchd,2007,Fin,2,702,Normal,SoldFast
965,60,RL,11316,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,BrkFace,44,824,1070,0,1894,1,0,2,1,4,1,BuiltIn,2002,Fin,2,510,Normal,SoldFast
966,60,RL,10237,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2007,Gable,None,0,783,701,0,1484,0,0,2,1,3,1,Attchd,2005,Fin,2,393,Partial,SoldFast
967,50,RL,9600,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1940,1950,Gable,None,0,976,332,0,1308,1,0,1,1,2,1,Detchd,1940,Unf,1,256,Normal,SoldSlow
968,20,RL,7390,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,1955,Hip,BrkFace,151,1098,0,0,1098,1,0,1,0,3,1,Attchd,1955,Unf,1,260,Normal,SoldSlow
969,50,RM,5925,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,None,0,600,368,0,968,0,0,1,0,2,1,NA,NA,NA,0,0,Abnorml,SoldSlow
970,190,RL,10382,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,BrkFace,105,1095,0,0,1095,1,0,1,0,2,1,Attchd,1958,RFn,1,264,Normal,SoldSlow
971,50,RL,10800,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1949,1950,Gable,None,0,720,472,0,1192,0,0,1,1,4,1,NA,NA,NA,0,0,Abnorml,SoldSlow
972,160,RL,2268,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,Stone,106,764,862,0,1626,0,0,2,0,2,1,BuiltIn,2003,RFn,2,474,Normal,SoldFast
973,120,RL,7892,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,None,0,918,0,0,918,0,0,2,0,2,1,Attchd,1979,Unf,1,264,Normal,SoldSlow
974,20,FV,11639,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,NA,NA,1428,0,0,1428,0,0,2,0,3,1,Attchd,2007,Fin,2,480,Partial,SoldFast
975,70,RL,11414,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,Gable,None,0,1136,883,0,2019,0,0,1,0,3,1,Detchd,1997,Unf,2,532,Normal,SoldFast
976,160,FV,2651,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,None,0,673,709,0,1382,1,0,2,1,3,1,Detchd,2000,Unf,2,490,Normal,SoldFast
977,30,RL,5900,BrkSide,Norm,Norm,1Fam,1Story,4,7,1923,1958,Gable,None,0,869,0,0,869,0,0,1,0,2,1,NA,NA,NA,0,0,Normal,SoldSlow
978,120,FV,4274,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,NA,NA,1241,0,0,1241,1,0,1,1,1,1,Attchd,2007,Fin,2,569,Partial,SoldFast
979,20,RL,9450,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,None,0,894,0,0,894,0,0,1,0,3,1,Detchd,1999,Unf,2,400,Abnorml,SoldSlow
980,20,RL,8816,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1963,1963,Gable,None,0,1121,0,0,1121,1,0,1,0,3,1,Detchd,1963,Unf,2,480,Normal,SoldSlow
981,85,RL,12122,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,Stone,210,999,0,0,999,1,0,1,0,3,1,Attchd,1961,RFn,2,588,Normal,SoldFast
982,60,RL,12203,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Hip,BrkFace,975,1276,1336,0,2612,1,0,2,1,4,1,Attchd,1998,Fin,3,676,Normal,SoldSlow
983,20,RL,3182,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,BrkFace,16,1266,0,0,1266,0,0,2,0,2,1,Attchd,2007,Fin,2,388,Normal,SoldFast
984,60,RL,11250,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,None,0,1149,1141,0,2290,0,0,2,1,4,1,Attchd,2002,Unf,2,779,Normal,SoldFast
985,90,RL,10125,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,Gable,None,0,1302,432,0,1734,0,0,2,0,4,2,Attchd,1977,Unf,2,539,Normal,SoldSlow
986,190,RL,10880,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,None,0,1164,0,0,1164,1,0,1,0,3,1,Detchd,1950,Unf,1,240,Normal,SoldSlow
987,50,RM,5310,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,1910,2003,Hip,None,0,1001,634,0,1635,0,0,1,0,2,1,Attchd,1950,Unf,1,255,Normal,SoldFast
988,20,RL,10159,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,Stone,450,1940,0,0,1940,1,0,2,1,3,1,Attchd,2010,Fin,3,606,Partial,SoldFast
989,60,RL,12046,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,BrkFace,298,1118,912,0,2030,0,0,2,1,4,1,Attchd,1976,Fin,2,551,Normal,SoldSlow
990,60,FV,8125,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,None,0,778,798,0,1576,0,0,2,1,3,1,Attchd,2006,RFn,2,614,Partial,SoldFast
991,60,RL,9452,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Gable,BrkFace,423,1407,985,0,2392,1,0,2,1,3,1,Attchd,1997,Fin,3,870,Normal,SoldFast
992,70,RM,17671,OldTown,Artery,Norm,1Fam,2Story,8,9,1882,1986,Gable,None,0,916,826,0,1742,0,0,1,1,4,1,Attchd,1925,Unf,2,424,Normal,SoldFast
993,60,RL,9760,NAmes,Norm,Norm,1Fam,2Story,6,8,1964,1993,Hip,BrkFace,340,1020,831,0,1851,0,0,2,1,3,1,Attchd,1964,RFn,2,440,Normal,SoldFast
994,60,RL,8846,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,None,0,750,750,0,1500,0,0,2,1,3,1,Attchd,2005,RFn,2,564,Partial,SoldFast
995,20,RL,12456,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2007,Hip,Stone,230,1718,0,0,1718,1,0,2,0,3,1,Attchd,2008,Fin,3,786,Normal,SoldFast
996,50,RL,4712,BrkSide,Feedr,Norm,1Fam,1.5Fin,4,7,1946,1950,Gable,None,0,774,456,0,1230,1,0,1,1,3,1,Detchd,1946,Unf,1,305,Abnorml,SoldSlow
997,20,RL,10659,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Hip,None,0,1050,0,0,1050,1,0,1,0,3,1,Attchd,1961,Unf,1,368,Normal,SoldSlow
998,20,RL,11717,NWAmes,PosA,Norm,1Fam,1Story,6,6,1970,1970,Hip,BrkFace,571,1442,0,0,1442,0,0,2,0,2,1,Attchd,1970,RFn,2,615,Normal,SoldFast
999,30,RM,9786,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1922,1950,Hip,None,0,1077,0,0,1077,0,0,1,0,3,1,Detchd,1922,Unf,1,210,Normal,SoldSlow
1000,20,RL,6762,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,Stone,24,1208,0,0,1208,1,0,2,0,2,1,Attchd,2006,RFn,2,632,Normal,SoldFast
1001,20,RL,10206,Edwards,Norm,Norm,1Fam,1Story,3,3,1952,1952,Flat,None,0,944,0,0,944,0,0,1,0,2,1,Detchd,1956,Unf,2,528,Normal,SoldSlow
1002,30,RL,5400,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Gable,None,0,691,0,0,691,0,0,1,0,2,1,Detchd,1920,Unf,1,216,Abnorml,SoldSlow
1003,20,RL,11957,Somerst,RRAn,Norm,1Fam,1Story,8,5,2006,2006,Gable,BrkFace,53,1574,0,0,1574,0,0,2,0,3,1,Attchd,2006,RFn,3,824,Normal,SoldFast
1004,90,RL,11500,NWAmes,Feedr,RRAn,Duplex,1Story,5,6,1976,1976,Gable,BrkFace,164,1680,0,0,1680,0,0,2,0,4,2,Detchd,1976,Unf,2,528,Normal,SoldSlow
1005,120,RL,3182,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,BrkFace,16,1504,0,0,1504,0,0,2,0,1,1,Attchd,2005,Fin,2,457,Normal,SoldFast
1006,80,RL,8385,CollgCr,Norm,Norm,1Fam,SLvl,5,8,1977,1977,Gable,BrkFace,220,985,0,0,985,0,0,2,0,3,1,Attchd,1977,Unf,1,328,Normal,SoldSlow
1007,20,RL,12155,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,1970,Gable,None,0,1657,0,0,1657,0,1,2,0,3,1,Attchd,1970,Unf,2,484,Normal,SoldFast
1008,160,RM,2217,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1970,1970,Gable,None,0,546,546,0,1092,0,0,1,1,3,1,Attchd,1970,RFn,1,286,Normal,SoldSlow
1009,20,RL,12118,Mitchel,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,Stone,108,1710,0,0,1710,0,0,2,0,3,1,Attchd,2004,Fin,2,550,Normal,SoldFast
1010,50,RL,6000,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,None,0,1008,0,514,1522,0,0,2,0,4,1,NA,NA,NA,0,0,Normal,SoldSlow
1011,50,RL,21286,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1948,1950,Gable,None,0,720,551,0,1271,0,0,2,0,4,1,Attchd,1948,Unf,1,312,Normal,SoldSlow
1012,90,RL,9825,Edwards,Norm,Norm,Duplex,1Story,5,5,1965,1965,Hip,None,0,1664,0,0,1664,0,0,2,0,4,2,NA,NA,NA,0,0,Normal,SoldSlow
1013,70,RL,10592,Crawfor,Norm,Norm,1Fam,2Story,6,7,1923,1996,Hip,None,0,900,602,0,1502,0,0,1,1,3,1,Detchd,1923,Unf,1,180,Normal,SoldFast
1014,30,RM,7200,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,None,0,1022,0,0,1022,1,0,1,0,2,1,Detchd,1956,Unf,1,280,Normal,SoldSlow
1015,20,RL,11664,NAmes,Artery,Norm,1Fam,1Story,6,5,1948,1950,Gable,BrkFace,206,1082,0,0,1082,0,0,1,0,2,1,Detchd,1948,Unf,1,240,Normal,SoldFast
1016,60,RL,8400,NWAmes,Norm,Norm,1Fam,2Story,8,6,2001,2001,Gable,None,0,810,855,0,1665,1,0,2,1,3,1,Attchd,2001,Fin,2,528,Normal,SoldFast
